Word,Start,End,length,time_spent,std_time_spent,speed,time,post_space,amplitude,pitch
you,152.54,152.66,3,0.12000000000000455,0.040000000000001514,24.99999999999905,152.6,0.060000000000002274,0.06203112202406864,
know,152.72,152.76,4,0.03999999999999204,0.00999999999999801,100.0000000000199,152.74,0.4000000000000057,0.07808352379244143,109.63783248825733
that,153.16,153.38,4,0.21999999999999886,0.054999999999999716,18.181818181818276,153.26999999999998,0.7199999999999989,0.13735289307119875,138.11788622668084
policy,154.1,154.58,6,0.4800000000000182,0.08000000000000303,12.499999999999526,154.34,0.11999999999997613,0.1432316007422224,121.89546756532168
or,154.7,154.8,2,0.10000000000002274,0.05000000000001137,19.999999999995453,154.75,0.11999999999997613,0.12450260616781647,85.04446683058575
this,154.92,155.08,4,0.160000000000025,0.04000000000000625,24.999999999996092,155.0,0.03999999999999204,0.10095246121867073,103.34051028871458
policy,155.12,155.6,6,0.47999999999998977,0.0799999999999983,12.500000000000266,155.36,0.09999999999999432,0.11295098293101331,106.21708035941009
or,155.7,155.76,2,0.060000000000002274,0.030000000000001137,33.33333333333207,155.73,0.0800000000000125,0.10251106062909478,91.91977970833652
this,155.84,156.0,4,0.1599999999999966,0.03999999999999915,25.000000000000533,155.92000000000002,0.03999999999999204,0.10335980978721808,93.70894706600683
thing,156.04,156.2,5,0.1599999999999966,0.03199999999999932,31.250000000000668,156.12,0.040000000000020464,0.09595639037934589,100.90983835815963
left,156.24,156.44,4,0.19999999999998863,0.04999999999999716,20.000000000001137,156.34,0.020000000000010232,0.07182908577484193,101.6602798074654
on,156.46,156.56,2,0.09999999999999432,0.04999999999999716,20.000000000001137,156.51,0.03999999999999204,0.09235566650747133,95.05952501287119
done,156.6,156.78,4,0.18000000000000682,0.045000000000001705,22.22222222222138,156.69,0.18000000000000682,0.09774414242172057,93.90804684008002
that,156.96,157.1,4,0.13999999999998636,0.03499999999999659,28.571428571431355,157.03,0.020000000000010232,0.13696292759919948,97.7516476665407
irritated,157.12,157.56,9,0.4399999999999977,0.048888888888888635,20.45454545454556,157.34,0.020000000000010232,0.0926016898791664,99.51463737290135
me,157.58,157.66,2,0.07999999999998408,0.03999999999999204,25.000000000004974,157.62,0.03999999999999204,0.07676529529269502,98.7167559523878
a,157.7,157.72,1,0.020000000000010232,0.020000000000010232,49.99999999997442,157.70999999999998,0.020000000000010232,0.09928313420004364,95.16475748172584
little,157.74,157.86,6,0.12000000000000455,0.020000000000000757,49.9999999999981,157.8,0.01999999999998181,0.09634950498277829,97.5438263577471
bit,157.88,158.04,3,0.1599999999999966,0.0533333333333322,18.7500000000004,157.95999999999998,0.0800000000000125,0.07688909665147504,111.68638085169978
but,158.12,158.28,3,0.1599999999999966,0.0533333333333322,18.7500000000004,158.2,1.1599999999999966,0.1223908434895728,138.98166445545579
overall,159.44,160.0,7,0.5600000000000023,0.08000000000000032,12.499999999999948,159.72,0.8799999999999955,0.12705202023320128,124.10524278925416
i,160.88,160.94,1,0.060000000000002274,0.060000000000002274,16.666666666666035,160.91,0.0800000000000125,0.060485977798425086,93.92651089461758
think,161.02,161.16,5,0.13999999999998636,0.02799999999999727,35.7142857142892,161.09,0.060000000000002274,0.07116914072187011,97.95268118098404
he's,161.22,161.36,4,0.14000000000001478,0.035000000000003695,28.571428571425557,161.29000000000002,0.03999999999999204,0.041631646777649106,86.01618307608325
done,161.4,161.52,4,0.12000000000000455,0.030000000000001137,33.33333333333207,161.46,0.01999999999998181,0.07330081701218023,88.14396899132676
a,161.54,161.58,1,0.040000000000020464,0.040000000000020464,24.99999999998721,161.56,0.03999999999999204,0.03768656923085528,84.46261613273121
good,161.62,161.74,4,0.12000000000000455,0.030000000000001137,33.33333333333207,161.68,0.01999999999998181,0.05426958746869304,86.08605707640264
job,161.76,162.0,3,0.2400000000000091,0.08000000000000303,12.499999999999526,161.88,0.03999999999999204,0.10545307140473979,97.0375281380484
and,162.04,162.12,3,0.0800000000000125,0.026666666666670835,37.49999999999414,162.07999999999998,0.0,0.12238243649321608,104.51193413888079
i,162.12,162.18,1,0.060000000000002274,0.060000000000002274,16.666666666666035,162.15,0.1599999999999966,0.13092239989493437,97.1459733062264
i,162.34,162.4,1,0.060000000000002274,0.060000000000002274,16.666666666666035,162.37,0.09999999999999432,0.14627876343998655,100.08906070516788
think,162.5,162.68,5,0.18000000000000682,0.036000000000001364,27.777777777776723,162.59,0.060000000000002274,0.0875674540871311,112.24388458142492
that's,162.74,162.94,6,0.19999999999998863,0.03333333333333144,30.000000000001705,162.84,0.060000000000002274,0.09345715544509295,111.25556035298132
what,163.0,163.2,4,0.19999999999998863,0.04999999999999716,20.000000000001137,163.1,0.28000000000000114,0.09947108522572959,100.45769049675319
they're,163.48,163.62,7,0.14000000000001478,0.02000000000000211,49.99999999999472,163.55,0.01999999999998181,0.11441483677074649,100.08874726712669
going,163.64,163.74,5,0.10000000000002274,0.02000000000000455,49.99999999998863,163.69,0.0,0.12450152842266164,98.58573286673268
to,163.74,163.8,2,0.060000000000002274,0.030000000000001137,33.33333333333207,163.77,0.03999999999999204,0.04385726864279087,95.8110189819408
conclude,163.84,164.22,8,0.37999999999999545,0.04749999999999943,21.05263157894762,164.03,0.0,0.05369978091269216,92.7140127918797
about,164.22,164.36,5,0.14000000000001478,0.028000000000002957,35.71428571428194,164.29000000000002,0.07999999999998408,0.06578586975955021,103.82502274921198
joe,164.44,164.58,3,0.14000000000001478,0.046666666666671595,21.428571428569168,164.51,0.01999999999998181,0.05035223215668149,77.38067312016544
bye,164.6,164.76,3,0.1599999999999966,0.0533333333333322,18.7500000000004,164.68,0.060000000000002274,0.05065381109359384,279.52105333037144
as,164.82,164.92,2,0.09999999999999432,0.04999999999999716,20.000000000001137,164.87,0.020000000000010232,0.015583155090256774,
well,164.94,165.12,4,0.18000000000000682,0.045000000000001705,22.22222222222138,165.03,0.37999999999999545,0.010062981410783088,122.2102852862243
when,165.5,165.64,4,0.13999999999998636,0.03499999999999659,28.571428571431355,165.57,0.060000000000002274,0.15537889037164912,171.92418346549454
russia,165.7,166.0,6,0.30000000000001137,0.0500000000000019,19.999999999999243,165.85,0.2599999999999909,0.11795871382551155,169.4013418541407
started,166.26,166.66,7,0.4000000000000057,0.05714285714285795,17.49999999999975,166.45999999999998,0.020000000000010232,0.08890302025463814,143.964125076945
it's,166.68,166.82,4,0.13999999999998636,0.03499999999999659,28.571428571431355,166.75,0.0,0.065691842206729,123.18219296373425
illegal,166.82,167.24,7,0.4200000000000159,0.060000000000002274,16.666666666666035,167.03,0.09999999999999432,0.08750981372848009,135.61382153621537
invasion,167.34,167.86,8,0.5200000000000102,0.06500000000000128,15.384615384615081,167.60000000000002,0.03999999999999204,0.09099353386846434,134.53219052326548
the,167.9,167.94,3,0.03999999999999204,0.01333333333333068,75.00000000001492,167.92000000000002,0.060000000000002274,0.056803700672485136,114.57517045505624
second,168.0,168.3,6,0.30000000000001137,0.0500000000000019,19.999999999999243,168.15,0.03999999999999204,0.09394501364306534,182.36808988520676
invasion,168.34,168.8,8,0.46000000000000796,0.057500000000000995,17.391304347825788,168.57,0.07999999999998408,0.05924542840543312,115.77181790819424
of,168.88,169.06,2,0.18000000000000682,0.09000000000000341,11.11111111111069,168.97,0.12000000000000455,0.08446615622482474,123.45658490982167
ukraine,169.18,169.6,7,0.4199999999999875,0.059999999999998214,16.66666666666716,169.39,0.37999999999999545,0.05808431531135809,144.0104463876415
i,169.98,170.04,1,0.060000000000002274,0.060000000000002274,16.666666666666035,170.01,0.040000000000020464,0.010143535112604816,
believe,170.08,170.28,7,0.19999999999998863,0.028571428571426947,35.00000000000199,170.18,0.020000000000010232,0.11420117297536476,215.07374157891462
you,170.3,170.36,3,0.060000000000002274,0.020000000000000757,49.9999999999981,170.33,0.05999999999997385,0.12832786166086013,223.41118357570858
said,170.42,170.68,4,0.2600000000000193,0.06500000000000483,15.384615384614241,170.55,0.03999999999999204,0.1013060043376659,176.7144665497659
that,170.72,170.86,4,0.14000000000001478,0.035000000000003695,28.571428571425557,170.79000000000002,0.11999999999997613,0.0757040854398915,131.9889011050206
democracies,170.98,171.86,11,0.8800000000000239,0.08000000000000217,12.49999999999966,171.42000000000002,0.05999999999997385,0.07484473487286876,157.64208179293357
it's,171.92,172.06,4,0.14000000000001478,0.035000000000003695,28.571428571425557,171.99,0.020000000000010232,0.06184697677962857,159.9222693605208
a,172.08,172.12,1,0.03999999999999204,0.03999999999999204,25.000000000004974,172.10000000000002,0.060000000000002274,0.12154118575001138,148.06478867868245
it's,172.18,172.32,4,0.13999999999998636,0.03499999999999659,28.571428571431355,172.25,0.020000000000010232,0.07184276286372657,148.26178340281652
a,172.34,172.38,1,0.03999999999999204,0.03999999999999204,25.000000000004974,172.36,0.03999999999999204,0.03543288075701798,149.62279401422072
clarion,172.42,172.84,7,0.4200000000000159,0.060000000000002274,16.666666666666035,172.63,0.03999999999999204,0.10023118011959826,151.83072177547766
call,172.88,173.08,4,0.20000000000001705,0.05000000000000426,19.999999999998295,172.98000000000002,0.01999999999998181,0.08154446436244389,147.83553311024644
it's,173.1,173.2,4,0.09999999999999432,0.02499999999999858,40.000000000002274,173.14999999999998,0.020000000000010232,0.04005267245439121,116.95350160119351
a,173.22,173.26,1,0.03999999999999204,0.03999999999999204,25.000000000004974,173.24,0.060000000000002274,0.10005834589540201,121.97043684126295
wake,173.32,173.58,4,0.2600000000000193,0.06500000000000483,15.384615384614241,173.45,0.0,0.0790250788578132,143.1756056115383
up,173.58,173.7,2,0.11999999999997613,0.05999999999998806,16.666666666669983,173.64,0.060000000000002274,0.09001980039389366,153.40459423806234
called,173.76,174.02,6,0.2600000000000193,0.043333333333336554,23.07692307692136,173.89,0.03999999999999204,0.07789347294275516,140.37809430931588
democracy's,174.06,174.62,11,0.5600000000000023,0.05090909090909112,19.642857142857064,174.34,0.07999999999998408,0.04592274694901222,136.5447355445964
getting,174.7,174.94,7,0.2400000000000091,0.034285714285715585,29.166666666665563,174.82,0.1599999999999966,0.06704490106001698,129.71570942068578
flabby,175.1,175.54,6,0.4399999999999977,0.07333333333333296,13.636363636363706,175.32,0.09999999999999432,0.12729721519933876,151.7835766552688
and,175.64,175.74,3,0.10000000000002274,0.03333333333334091,29.99999999999318,175.69,0.07999999999998408,0.07886295144238739,119.2630883703708
feckless,175.82,176.34,8,0.5200000000000102,0.06500000000000128,15.384615384615081,176.07999999999998,0.46000000000000796,0.05988806486192165,219.83570443107425
where,176.8,177.26,5,0.45999999999997954,0.0919999999999959,10.869565217391788,177.03,0.21999999999999886,0.11698196065153732,273.77834239385214
does,177.48,177.68,4,0.20000000000001705,0.05000000000000426,19.999999999998295,177.57999999999998,0.07999999999998408,0.11535684564357018,183.015097810821
ukraine,177.76,178.2,7,0.4399999999999977,0.06285714285714253,15.909090909090992,177.98,0.020000000000010232,0.08312154077315093,168.62889590482396
in,178.22,178.28,2,0.060000000000002274,0.030000000000001137,33.33333333333207,178.25,0.03999999999999204,0.0635990074679108,142.93404720174217
you,178.32,178.4,3,0.0800000000000125,0.026666666666670835,37.49999999999414,178.36,0.060000000000002274,0.08424815457023167,140.8750463088674
have,178.46,178.56,4,0.09999999999999432,0.02499999999999858,40.000000000002274,178.51,0.020000000000010232,0.02245813854539974,132.71470573286965
you,178.58,178.66,3,0.07999999999998408,0.02666666666666136,37.50000000000746,178.62,0.09999999999999432,0.08039765635786382,139.12075139563916
stand,178.76,179.42,5,0.6599999999999966,0.1319999999999993,7.575757575757615,179.08999999999997,0.160000000000025,0.09218558760384955,180.39854552126076
in,179.58,179.82,2,0.23999999999998067,0.11999999999999034,8.333333333334004,179.7,0.18000000000000682,0.10992409767201271,178.59143257453573
the,180.0,180.1,3,0.09999999999999432,0.03333333333333144,30.000000000001705,180.05,0.12000000000000455,0.0493372518013777,148.40944655622584
fight,180.22,180.48,5,0.2599999999999909,0.05199999999999818,19.230769230769905,180.35,0.040000000000020464,0.09634122061700699,165.4099703596229
to,180.52,180.58,2,0.060000000000002274,0.030000000000001137,33.33333333333207,180.55,0.03999999999999204,0.034573428646041585,
preserve,180.62,181.02,8,0.4000000000000057,0.05000000000000071,19.999999999999716,180.82,0.060000000000002274,0.0805754224923657,141.6235806251335
democracy,181.08,181.66,9,0.5799999999999841,0.06444444444444268,15.517241379310772,181.37,0.3199999999999932,0.031597945529272364,122.98328042628744
i,181.98,182.06,1,0.0800000000000125,0.0800000000000125,12.499999999998046,182.01999999999998,0.03999999999999204,0.07070053678566686,112.4125087555156
think,182.1,182.2,5,0.09999999999999432,0.019999999999998862,50.00000000000284,182.14999999999998,0.020000000000010232,0.16923174116704182,149.57614638399275
is,182.22,182.28,2,0.060000000000002274,0.030000000000001137,33.33333333333207,182.25,0.03999999999999204,0.10488428110734833,117.12461858432252
vital,182.32,182.6,5,0.28000000000000114,0.05600000000000023,17.857142857142783,182.45999999999998,1.8600000000000136,0.10883422865301327,149.70878496300816
it's,184.46,184.64,4,0.1799999999999784,0.0449999999999946,22.22222222222489,184.55,0.020000000000010232,0.10625116461335761,147.11064470382343
interesting,184.66,185.04,11,0.37999999999999545,0.03454545454545413,28.94736842105298,184.85,0.060000000000002274,0.11417086754841167,135.03217938403097
before,185.1,185.44,6,0.3400000000000034,0.05666666666666723,17.647058823529235,185.26999999999998,0.03999999999999204,0.10116264656471514,146.30852045074226
i,185.48,185.54,1,0.060000000000002274,0.060000000000002274,16.666666666666035,185.51,0.040000000000020464,0.17708230321160534,145.75735431572292
left,185.58,185.8,4,0.21999999999999886,0.054999999999999716,18.181818181818276,185.69,0.01999999999998181,0.09439623831980724,127.43680765276311
office,185.82,186.24,6,0.4200000000000159,0.07000000000000266,14.285714285713745,186.03,1.0,0.06518949921193523,105.15584334371884
i,187.24,187.32,1,0.07999999999998408,0.07999999999998408,12.500000000002487,187.28,0.28000000000000114,0.08840540603989441,101.2611475160759
gave,187.6,187.82,4,0.21999999999999886,0.054999999999999716,18.181818181818276,187.70999999999998,0.040000000000020464,0.0929909468441118,98.7106675583124
speech,187.86,188.12,6,0.2599999999999909,0.043333333333331815,23.076923076923883,187.99,0.0,0.05680869020826106,108.76694552674569
is,188.12,188.2,2,0.07999999999998408,0.03999999999999204,25.000000000004974,188.16,0.040000000000020464,0.03084221705499627,88.39625258666489
not,188.24,188.36,3,0.12000000000000455,0.040000000000001514,24.99999999999905,188.3,0.05999999999997385,0.13799201120523766,97.56020975524369
just,188.42,188.58,4,0.160000000000025,0.04000000000000625,24.999999999996092,188.5,0.01999999999998181,0.03876578645291846,88.12369349455047
here,188.6,188.7,4,0.09999999999999432,0.02499999999999858,40.000000000002274,188.64999999999998,0.020000000000010232,0.12259402881425413,94.61789174363946
in,188.72,188.76,2,0.03999999999999204,0.01999999999999602,50.00000000000995,188.74,0.040000000000020464,0.03779710329237588,56.1301573037287
athens,188.8,189.18,6,0.37999999999999545,0.06333333333333258,15.789473684210716,188.99,0.060000000000002274,0.049412367725464895,79.27813740054398
but,189.24,189.34,3,0.09999999999999432,0.03333333333333144,30.000000000001705,189.29000000000002,0.060000000000002274,0.02936668225649513,103.24325442349648
also,189.4,189.64,4,0.23999999999998067,0.05999999999999517,16.666666666668007,189.51999999999998,0.060000000000002274,0.04219245395586653,90.53143526209321
in,189.7,189.74,2,0.040000000000020464,0.020000000000010232,49.99999999997442,189.72,0.03999999999999204,0.016304810080996844,
hamburg,189.78,190.26,7,0.47999999999998977,0.0685714285714271,14.583333333333645,190.01999999999998,1.4000000000000057,0.0945362550055974,98.12371418576319
in,191.66,191.8,2,0.14000000000001478,0.07000000000000739,14.285714285712778,191.73000000000002,0.13999999999998636,0.025233885273088875,84.8888441337327
in,191.94,192.08,2,0.14000000000001478,0.07000000000000739,14.285714285712778,192.01,0.11999999999997613,0.01696027803879514,
london,192.2,192.58,6,0.3800000000000239,0.06333333333333731,15.789473684209534,192.39,0.05999999999997385,0.11278611235158902,96.71695330824122
and,192.64,192.76,3,0.12000000000000455,0.040000000000001514,24.99999999999905,192.7,0.700000000000017,0.02334214245387722,
and,193.46,193.78,3,0.3199999999999932,0.1066666666666644,9.3750000000002,193.62,0.3599999999999852,0.061286643281358064,122.1925881836919
and,194.14,194.28,3,0.14000000000001478,0.046666666666671595,21.428571428569168,194.20999999999998,0.18000000000000682,0.07555338449471989,116.19485594483535
one,194.46,194.6,3,0.13999999999998636,0.04666666666666212,21.428571428573516,194.53,0.0,0.15552236827369426,153.00457981081664
of,194.6,194.64,2,0.03999999999999204,0.01999999999999602,50.00000000000995,194.62,0.040000000000020464,0.13013912622514526,194.66059398110474
the,194.68,194.72,3,0.03999999999999204,0.01333333333333068,75.00000000001492,194.7,0.060000000000002274,0.13175908448897025,160.21713122585888
arguments,194.78,195.22,9,0.4399999999999977,0.048888888888888635,20.45454545454556,195.0,0.020000000000010232,0.1053861686101084,138.7712700071445
i,195.24,195.3,1,0.060000000000002274,0.060000000000002274,16.666666666666035,195.27,0.09999999999999432,0.08175700126986371,108.56402283372543
made,195.4,195.66,4,0.2599999999999909,0.06499999999999773,15.384615384615923,195.53,0.060000000000002274,0.09736766206314512,133.82924391886263
is,195.72,195.94,2,0.21999999999999886,0.10999999999999943,9.090909090909138,195.82999999999998,0.5200000000000102,0.06494435645516336,103.1618289544474
do,196.46,196.58,2,0.12000000000000455,0.060000000000002274,16.666666666666035,196.52,0.07999999999998408,0.12720860440392368,158.55445484734645
not,196.66,196.82,3,0.1599999999999966,0.0533333333333322,18.7500000000004,196.74,0.0800000000000125,0.13735758989535887,187.49450286341627
take,196.9,197.1,4,0.19999999999998863,0.04999999999999716,20.000000000001137,197.0,0.03999999999999204,0.09335176390484524,155.78509388993984
for,197.14,197.26,3,0.12000000000000455,0.040000000000001514,24.99999999999905,197.2,0.060000000000002274,0.11908683747524246,116.66120879344172
granted,197.32,197.64,7,0.3199999999999932,0.04571428571428474,21.875000000000465,197.48,0.040000000000020464,0.07102659458242898,93.24764131163045
being,197.68,197.88,5,0.19999999999998863,0.039999999999997725,25.00000000000142,197.78,0.14000000000001478,0.054931426129441914,87.13709167918326
extraordinary,198.02,198.56,13,0.539999999999992,0.04153846153846093,24.074074074074428,198.29000000000002,0.03999999999999204,0.09160218123938267,102.4590316305336
achievement,198.6,199.18,11,0.5800000000000125,0.052727272727273865,18.9655172413789,198.89,0.07999999999998408,0.04511386371662731,90.58831415407195
of,199.26,199.38,2,0.12000000000000455,0.060000000000002274,16.666666666666035,199.32,0.12000000000000455,0.04922109302828375,85.43479969426416
the,199.5,199.64,3,0.13999999999998636,0.04666666666666212,21.428571428573516,199.57,0.2400000000000091,0.08524030920138714,81.37102941319786
european,199.88,200.26,8,0.37999999999999545,0.04749999999999943,21.05263157894762,200.07,0.040000000000020464,0.07212613672439265,97.69751514047054
union,200.3,200.58,5,0.28000000000000114,0.05600000000000023,17.857142857142783,200.44,0.37999999999999545,0.013918115966186391,78.83664957019366
and,200.96,201.22,3,0.2599999999999909,0.08666666666666363,11.538461538461942,201.09,0.060000000000002274,0.09987666603218942,95.03033162533909
the,201.28,201.34,3,0.060000000000002274,0.020000000000000757,49.9999999999981,201.31,0.03999999999999204,0.07314750554330783,89.18409683547937
fact,201.38,201.64,4,0.2599999999999909,0.06499999999999773,15.384615384615923,201.51,0.060000000000002274,0.12094081518175591,104.58674061495002
that,201.7,201.82,4,0.12000000000000455,0.030000000000001137,33.33333333333207,201.76,0.020000000000010232,0.10449780767316531,92.02928350013762
a,201.84,201.88,1,0.03999999999999204,0.03999999999999204,25.000000000004974,201.86,0.0800000000000125,0.07738129229176301,100.80271478946756
continent,201.96,202.46,9,0.5,0.05555555555555555,18.0,202.21,0.01999999999998181,0.09083139854976123,99.1019404746596
that,202.48,202.66,4,0.18000000000000682,0.045000000000001705,22.22222222222138,202.57,0.0800000000000125,0.05484324245996439,86.71161664628242
was,202.74,202.92,3,0.1799999999999784,0.0599999999999928,16.666666666668668,202.82999999999998,0.060000000000002274,0.041794187298031936,83.94554942948719
wrecked,202.98,203.32,7,0.3400000000000034,0.04857142857142906,20.58823529411744,203.14999999999998,0.7800000000000011,0.06563415007650297,86.94763355874629
by,204.1,204.26,2,0.1599999999999966,0.0799999999999983,12.500000000000266,204.18,0.12000000000000455,0.16068999415086122,81.31326048493045
war,204.38,204.74,3,0.36000000000001364,0.12000000000000455,8.333333333333018,204.56,1.299999999999983,0.08009402793540747,88.3296231820962
and,206.04,206.18,3,0.14000000000001478,0.046666666666671595,21.428571428569168,206.11,0.07999999999998408,0.06068754635153411,78.25450839321735
and,206.26,206.36,3,0.10000000000002274,0.03333333333334091,29.99999999999318,206.31,0.07999999999998408,0.06024035653856436,78.1688031413055
bloodshed,206.44,206.98,9,0.539999999999992,0.05999999999999912,16.666666666666913,206.70999999999998,0.10000000000002274,0.09345099998683566,86.47760893820198
for,207.08,207.34,3,0.2599999999999909,0.08666666666666363,11.538461538461942,207.21,0.18000000000000682,0.10178438115276835,84.39024300202898
centuries,207.52,208.22,9,0.6999999999999886,0.07777777777777652,12.857142857143065,207.87,0.6599999999999966,0.08185586642721361,130.05528933691127
was,208.88,209.04,3,0.1599999999999966,0.0533333333333322,18.7500000000004,208.95999999999998,0.060000000000002274,0.08571299419508915,96.20809282653066
now,209.1,209.34,3,0.2400000000000091,0.08000000000000303,12.499999999999526,209.22,0.2599999999999909,0.2326586458862798,107.02569309213085
as,209.6,209.74,2,0.14000000000001478,0.07000000000000739,14.285714285712778,209.67000000000002,0.060000000000002274,0.06600723617191002,93.86508103938743
prosperous,209.8,210.48,10,0.6799999999999784,0.06799999999999784,14.705882352941643,210.14,0.18000000000000682,0.08442750168094187,100.55367987881503
and,210.66,210.8,3,0.14000000000001478,0.046666666666671595,21.428571428569168,210.73000000000002,0.03999999999999204,0.04838534166572479,88.52818455044581
as,210.84,210.92,2,0.07999999999998408,0.03999999999999204,25.000000000004974,210.88,0.040000000000020464,0.03744319956396889,82.0847889742726
peaceful,210.96,211.34,8,0.37999999999999545,0.04749999999999943,21.05263157894762,211.15,0.03999999999999204,0.06514857570762778,90.19504964771066
as,211.38,211.48,2,0.09999999999999432,0.04999999999999716,20.000000000001137,211.43,0.040000000000020464,0.04415429108049237,82.20842315923278
any,211.52,211.7,3,0.1799999999999784,0.0599999999999928,16.666666666668668,211.61,0.040000000000020464,0.06126725272554636,81.72413889196466
in,211.74,211.82,2,0.07999999999998408,0.03999999999999204,25.000000000004974,211.78,0.020000000000010232,0.015464901491841663,
history,211.84,212.2,7,0.3599999999999852,0.05142857142856932,19.444444444445242,212.01999999999998,1.8600000000000136,0.01654853725173281,172.11736008962046
and,214.06,214.2,3,0.13999999999998636,0.04666666666666212,21.428571428573516,214.13,0.060000000000002274,0.09731558987155389,109.40975809199122
then,214.26,214.54,4,0.28000000000000114,0.07000000000000028,14.285714285714228,214.39999999999998,0.9200000000000159,0.15070531276291005,124.60274836699175
now,215.46,215.64,3,0.1799999999999784,0.0599999999999928,16.666666666668668,215.55,0.10000000000002274,0.12908441502193563,110.8471603595322
we've,215.74,215.92,5,0.1799999999999784,0.03599999999999568,27.77777777778111,215.82999999999998,0.060000000000002274,0.09799854662018309,98.32299690909251
seen,215.98,216.32,4,0.3400000000000034,0.08500000000000085,11.764705882352823,216.14999999999998,1.1400000000000148,0.0787464842169094,108.94073889989502
the,217.46,217.52,3,0.060000000000002274,0.020000000000000757,49.9999999999981,217.49,0.060000000000002274,0.08896473329790958,85.67323041174063
first,217.58,218.0,5,0.4199999999999875,0.0839999999999975,11.904761904762259,217.79000000000002,0.2400000000000091,0.07592107602975554,101.12342609083557
war,218.24,218.52,3,0.28000000000000114,0.09333333333333371,10.714285714285671,218.38,0.07999999999998408,0.12476036715953656,96.619315612748
on,218.6,218.74,2,0.14000000000001478,0.07000000000000739,14.285714285712778,218.67000000000002,0.09999999999999432,0.08486292156205986,88.52952864037448
european,218.84,219.22,8,0.37999999999999545,0.04749999999999943,21.05263157894762,219.03,0.060000000000002274,0.06657259690853035,88.4361017991757
soil,219.28,219.6,4,0.3199999999999932,0.0799999999999983,12.500000000000266,219.44,0.03999999999999204,0.08636293343460737,82.02319715061554
in,219.64,219.72,2,0.0800000000000125,0.04000000000000625,24.999999999996092,219.68,0.1599999999999966,0.0525938113873339,89.54595092616762
in,219.88,220.02,2,0.14000000000001478,0.07000000000000739,14.285714285712778,219.95,1.299999999999983,0.037054251853980535,87.27496392424497
recent,221.32,221.62,6,0.30000000000001137,0.0500000000000019,19.999999999999243,221.47,0.03999999999999204,0.08489413210805256,93.93840360125755
memory,221.66,221.98,6,0.3199999999999932,0.0533333333333322,18.7500000000004,221.82,0.0800000000000125,0.08405246530151311,92.66106863543092
and,222.06,222.22,3,0.1599999999999966,0.0533333333333322,18.7500000000004,222.14,0.8199999999999932,0.0819574579035471,99.28102259968055
i,223.04,223.12,1,0.0800000000000125,0.0800000000000125,12.499999999998046,223.07999999999998,0.09999999999999432,0.07325815990578448,
think,223.22,223.4,5,0.18000000000000682,0.036000000000001364,27.777777777776723,223.31,0.03999999999999204,0.11447981318978427,145.0480072403832
it,223.44,223.54,2,0.09999999999999432,0.04999999999999716,20.000000000001137,223.49,0.040000000000020464,0.11817415120794965,131.58868669982542
was,223.58,223.78,3,0.19999999999998863,0.06666666666666288,15.000000000000853,223.68,0.020000000000010232,0.13861079137212293,170.3738190345341
a,223.8,223.84,1,0.03999999999999204,0.03999999999999204,25.000000000004974,223.82,0.09999999999999432,0.15400272586396072,129.51314217368068
wake,223.94,224.14,4,0.19999999999998863,0.04999999999999716,20.000000000001137,224.04,0.0,0.07392385681797575,89.12814260668928
up,224.14,224.22,2,0.0800000000000125,0.04000000000000625,24.999999999996092,224.18,0.060000000000002274,0.04243184353670275,86.97718038866674
call,224.28,224.44,4,0.1599999999999966,0.03999999999999915,25.000000000000533,224.36,0.03999999999999204,0.04545716913389142,89.51014063449598
to,224.48,224.58,2,0.10000000000002274,0.05000000000001137,19.999999999995453,224.53,0.05999999999997385,0.029287090030104112,
europe,224.64,224.9,6,0.2600000000000193,0.043333333333336554,23.07692307692136,224.76999999999998,0.21999999999999886,0.013799694178625465,275.7615340197789
and,225.12,225.38,3,0.2599999999999909,0.08666666666666363,11.538461538461942,225.25,0.060000000000002274,0.058843925209953116,90.42544958285917
i,225.44,225.5,1,0.060000000000002274,0.060000000000002274,16.666666666666035,225.47,0.13999999999998636,0.07308751614190986,95.38531773233461
think,225.64,225.82,5,0.18000000000000682,0.036000000000001364,27.777777777776723,225.73,0.020000000000010232,0.0772331801228747,104.41258651382024
it,225.84,225.9,2,0.060000000000002274,0.030000000000001137,33.33333333333207,225.87,0.01999999999998181,0.15509993925935106,100.97648881263015
was,225.92,226.02,3,0.10000000000002274,0.03333333333334091,29.99999999999318,225.97,0.11999999999997613,0.10196703059165546,100.95115913207029
a,226.14,226.2,1,0.060000000000002274,0.060000000000002274,16.666666666666035,226.17,0.10000000000002274,0.10794148028939987,86.60486227067
wake,226.3,226.52,4,0.21999999999999886,0.054999999999999716,18.181818181818276,226.41000000000003,0.0,0.101229849719636,91.9558315349372
up,226.52,226.62,2,0.09999999999999432,0.04999999999999716,20.000000000001137,226.57,0.060000000000002274,0.08340732525435496,111.25938524349792
call,226.68,226.86,4,0.18000000000000682,0.045000000000001705,22.22222222222138,226.77,0.03999999999999204,0.14841967065506675,119.22145101668394
to,226.9,226.98,2,0.07999999999998408,0.03999999999999204,25.000000000004974,226.94,0.040000000000020464,0.08065032308430291,84.53265545202085
the,227.02,227.06,3,0.03999999999999204,0.01333333333333068,75.00000000001492,227.04000000000002,0.060000000000002274,0.08791227211432347,84.61240912549762
west,227.12,227.42,4,0.29999999999998295,0.07499999999999574,13.33333333333409,227.26999999999998,0.020000000000010232,0.0543364594732481,177.69635031403445
